               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 323,            0.010579,           0.0058201,                   0,             0.82742,             0.67138,             0.74954,             0.51502,            0.044535,           0.0096159,                   0,           0.0050957,           0.0050957,           0.0050957
                 324,            0.010261,           0.0057479,                   0,             0.82741,             0.67138,             0.74979,             0.51506,            0.044516,           0.0096175,                   0,           0.0050805,           0.0050805,           0.0050805
                 325,            0.010481,           0.0058659,                   0,             0.83379,             0.66667,             0.75018,              0.5155,            0.044514,           0.0096193,                   0,           0.0050652,           0.0050652,           0.0050652
                 326,            0.010511,           0.0057758,                   0,             0.83237,             0.66667,             0.75072,             0.51489,            0.044515,           0.0096208,                   0,             0.00505,             0.00505,             0.00505
                 327,             0.01034,             0.00576,                   0,             0.83569,             0.66509,             0.75043,             0.51528,            0.044524,           0.0096248,                   0,           0.0050348,           0.0050348,           0.0050348
                 328,            0.010584,           0.0057101,                   0,             0.83332,             0.66819,             0.75072,             0.51566,             0.04452,           0.0096274,                   0,           0.0050195,           0.0050195,           0.0050195
                 329,            0.010344,            0.005699,                   0,             0.83759,             0.66509,             0.75088,             0.51563,            0.044515,           0.0096265,                   0,           0.0050043,           0.0050043,           0.0050043
                 330,            0.010366,           0.0057815,                   0,             0.83711,             0.66509,             0.75117,             0.51606,            0.044521,           0.0096299,                   0,           0.0049891,           0.0049891,           0.0049891
                 331,            0.010317,           0.0057577,                   0,             0.83425,             0.66667,             0.75119,             0.51646,            0.044513,           0.0096311,                   0,           0.0049738,           0.0049738,           0.0049738
                 332,            0.010126,            0.005796,                   0,             0.83626,              0.6665,              0.7506,             0.51592,            0.044504,           0.0096316,                   0,           0.0049586,           0.0049586,           0.0049586
                 333,            0.010199,           0.0055732,                   0,             0.83035,             0.66955,             0.75055,             0.51648,            0.044501,           0.0096363,                   0,           0.0049434,           0.0049434,           0.0049434
                 334,            0.010781,           0.0058533,                   0,              0.8333,             0.66809,             0.75161,             0.51658,            0.044485,           0.0096332,                   0,           0.0049282,           0.0049282,           0.0049282
                 335,            0.010463,           0.0058344,                   0,             0.83031,             0.66933,             0.75149,             0.51697,            0.044482,           0.0096366,                   0,           0.0049129,           0.0049129,           0.0049129
                 336,            0.010399,           0.0057824,                   0,             0.83148,             0.67244,             0.75136,             0.51764,            0.044469,           0.0096406,                   0,           0.0048977,           0.0048977,           0.0048977
                 337,             0.01027,           0.0057213,                   0,             0.83226,             0.67197,              0.7529,             0.51772,            0.044445,           0.0096407,                   0,           0.0048825,           0.0048825,           0.0048825
                 338,            0.010799,           0.0058119,                   0,             0.83199,             0.67068,             0.75275,             0.51736,            0.044439,           0.0096423,                   0,           0.0048672,           0.0048672,           0.0048672
                 339,            0.010847,           0.0058201,                   0,             0.83167,             0.67087,             0.75226,             0.51699,            0.044439,           0.0096446,                   0,            0.004852,            0.004852,            0.004852
                 340,            0.010467,            0.005668,                   0,             0.83028,             0.67023,              0.7511,             0.51723,            0.044437,           0.0096481,                   0,           0.0048368,           0.0048368,           0.0048368
                 341,            0.010386,           0.0057006,                   0,             0.83293,             0.66772,             0.75119,             0.51742,            0.044436,           0.0096518,                   0,           0.0048215,           0.0048215,           0.0048215
                 342,            0.010604,           0.0057938,                   0,             0.82824,             0.66981,             0.75061,             0.51649,            0.044438,           0.0096554,                   0,           0.0048063,           0.0048063,           0.0048063
                 343,            0.010179,            0.005718,                   0,             0.82335,             0.67526,             0.75156,             0.51731,            0.044431,           0.0096583,                   0,           0.0047911,           0.0047911,           0.0047911
                 344,            0.010346,            0.005662,                   0,               0.825,             0.67666,              0.7521,             0.51825,            0.044424,           0.0096599,                   0,           0.0047758,           0.0047758,           0.0047758
                 345,            0.010338,           0.0056494,                   0,             0.82764,             0.67405,              0.7522,             0.51749,            0.044433,           0.0096617,                   0,           0.0047606,           0.0047606,           0.0047606
                 346,            0.010484,           0.0058361,                   0,             0.82767,             0.67402,             0.75203,             0.51647,             0.04443,           0.0096591,                   0,           0.0047454,           0.0047454,           0.0047454
                 347,            0.010418,           0.0056825,                   0,             0.82645,              0.6735,             0.75231,              0.5174,            0.044434,           0.0096622,                   0,           0.0047302,           0.0047302,           0.0047302
                 348,            0.010373,           0.0057103,                   0,             0.82869,             0.67192,              0.7526,             0.51742,            0.044424,           0.0096598,                   0,           0.0047149,           0.0047149,           0.0047149
                 349,            0.010381,            0.005648,                   0,             0.82681,             0.67192,              0.7528,             0.51749,            0.044429,           0.0096622,                   0,           0.0046997,           0.0046997,           0.0046997
                 350,             0.01038,           0.0056265,                   0,             0.82868,             0.67139,             0.75297,               0.518,            0.044425,            0.009663,                   0,           0.0046845,           0.0046845,           0.0046845
                 351,            0.010353,           0.0057193,                   0,             0.81897,             0.67786,             0.75299,             0.51835,            0.044412,           0.0096612,                   0,           0.0046692,           0.0046692,           0.0046692
                 352,            0.010303,           0.0056234,                   0,             0.82336,             0.67666,             0.75307,             0.51859,            0.044412,           0.0096613,                   0,            0.004654,            0.004654,            0.004654
                 353,            0.010272,           0.0056196,                   0,             0.82026,             0.67664,             0.75352,             0.51886,            0.044418,           0.0096636,                   0,           0.0046388,           0.0046388,           0.0046388
                 354,           0.0099178,            0.005514,                   0,             0.81989,             0.67492,             0.75368,             0.51879,            0.044417,           0.0096683,                   0,           0.0046235,           0.0046235,           0.0046235
                 355,            0.010239,           0.0055635,                   0,             0.81989,             0.67508,             0.75354,             0.51922,            0.044415,           0.0096696,                   0,           0.0046083,           0.0046083,           0.0046083
                 356,           0.0098923,            0.005576,                   0,             0.82007,             0.67559,             0.75241,             0.51872,            0.044413,           0.0096716,                   0,           0.0045931,           0.0045931,           0.0045931
                 357,            0.010205,           0.0055382,                   0,             0.82013,             0.67666,             0.75357,             0.52029,            0.044412,           0.0096736,                   0,           0.0045778,           0.0045778,           0.0045778
                 358,            0.010219,           0.0056797,                   0,             0.83164,             0.67002,             0.75314,              0.5198,            0.044412,           0.0096718,                   0,           0.0045626,           0.0045626,           0.0045626
                 359,            0.010443,           0.0057343,                   0,             0.83001,             0.67003,             0.75165,             0.51953,            0.044418,           0.0096699,                   0,           0.0045474,           0.0045474,           0.0045474
                 360,           0.0098936,           0.0055642,                   0,             0.82941,             0.67141,             0.75207,             0.52071,            0.044411,           0.0096697,                   0,           0.0045322,           0.0045322,           0.0045322
                 361,            0.010134,           0.0057249,                   0,             0.82975,             0.67141,             0.75206,             0.52061,            0.044402,           0.0096738,                   0,           0.0045169,           0.0045169,           0.0045169
                 362,           0.0098867,           0.0057042,                   0,             0.83041,             0.67297,              0.7517,             0.52027,            0.044397,           0.0096765,                   0,           0.0045017,           0.0045017,           0.0045017
                 363,            0.010132,            0.005498,                   0,             0.83038,             0.67286,             0.75235,             0.52046,            0.044397,           0.0096819,                   0,           0.0044865,           0.0044865,           0.0044865
                 364,            0.010268,           0.0056975,                   0,             0.83036,             0.67405,             0.75282,             0.52129,            0.044384,           0.0096872,                   0,           0.0044712,           0.0044712,           0.0044712
                 365,            0.010179,           0.0055245,                   0,             0.83072,             0.67556,             0.75388,              0.5213,            0.044382,            0.009694,                   0,            0.004456,            0.004456,            0.004456
                 366,            0.010279,           0.0057028,                   0,             0.83065,             0.67563,             0.75387,             0.52134,            0.044383,           0.0096983,                   0,           0.0044408,           0.0044408,           0.0044408
                 367,            0.010353,           0.0055685,                   0,             0.83026,             0.67457,             0.75365,             0.52187,            0.044379,           0.0097017,                   0,           0.0044255,           0.0044255,           0.0044255
                 368,             0.01027,           0.0057041,                   0,              0.8307,             0.67436,             0.75393,              0.5222,            0.044372,           0.0097041,                   0,           0.0044103,           0.0044103,           0.0044103
                 369,            0.010458,           0.0056707,                   0,             0.83128,             0.67823,             0.75495,             0.52372,            0.044376,           0.0097073,                   0,           0.0043951,           0.0043951,           0.0043951
                 370,            0.010231,            0.005599,                   0,             0.83133,             0.67743,             0.75454,             0.52399,            0.044367,           0.0097085,                   0,           0.0043798,           0.0043798,           0.0043798
                 371,            0.010062,           0.0055304,                   0,             0.82947,             0.67773,             0.75462,             0.52414,            0.044368,           0.0097105,                   0,           0.0043646,           0.0043646,           0.0043646
                 372,             0.01007,           0.0055758,                   0,             0.82973,             0.67747,             0.75417,             0.52445,            0.044362,           0.0097106,                   0,           0.0043494,           0.0043494,           0.0043494
                 373,            0.010053,           0.0056524,                   0,             0.82975,             0.67754,             0.75452,             0.52439,            0.044349,           0.0097146,                   0,           0.0043342,           0.0043342,           0.0043342
                 374,           0.0098954,           0.0055577,                   0,             0.82936,             0.67566,             0.75345,             0.52396,            0.044337,            0.009716,                   0,           0.0043189,           0.0043189,           0.0043189
                 375,           0.0099889,           0.0056068,                   0,             0.83502,             0.67299,              0.7534,             0.52384,            0.044334,           0.0097186,                   0,           0.0043037,           0.0043037,           0.0043037
                 376,            0.010056,           0.0057456,                   0,             0.83526,              0.6728,              0.7536,             0.52448,            0.044333,           0.0097228,                   0,           0.0042885,           0.0042885,           0.0042885
                 377,            0.010274,           0.0057907,                   0,              0.8379,             0.67175,             0.75626,             0.52563,            0.044342,           0.0097294,                   0,           0.0042732,           0.0042732,           0.0042732
                 378,           0.0099423,           0.0055054,                   0,             0.82244,             0.68304,             0.75582,             0.52529,            0.044348,           0.0097349,                   0,            0.004258,            0.004258,            0.004258
                 379,            0.010283,           0.0057071,                   0,             0.82391,             0.68221,              0.7561,             0.52613,            0.044347,           0.0097387,                   0,           0.0042428,           0.0042428,           0.0042428
                 380,            0.010193,           0.0055555,                   0,             0.82239,             0.68304,             0.75597,              0.5258,            0.044351,           0.0097422,                   0,           0.0042275,           0.0042275,           0.0042275
                 381,           0.0098391,           0.0054258,                   0,             0.82444,             0.68413,             0.75698,             0.52626,            0.044371,           0.0097507,                   0,           0.0042123,           0.0042123,           0.0042123
                 382,            0.010067,           0.0056046,                   0,             0.82517,             0.68413,              0.7563,             0.52613,            0.044376,           0.0097524,                   0,           0.0041971,           0.0041971,           0.0041971
                 383,           0.0099834,           0.0056078,                   0,             0.82564,             0.68507,             0.75664,             0.52646,            0.044389,            0.009755,                   0,           0.0041818,           0.0041818,           0.0041818
                 384,            0.010096,           0.0057639,                   0,             0.82536,             0.68521,             0.75683,             0.52751,            0.044392,           0.0097576,                   0,           0.0041666,           0.0041666,           0.0041666
                 385,             0.01043,           0.0058155,                   0,             0.82561,             0.68521,             0.75642,             0.52824,            0.044386,           0.0097577,                   0,           0.0041514,           0.0041514,           0.0041514
                 386,            0.010089,           0.0055248,                   0,             0.83727,             0.68045,             0.75876,             0.52797,            0.044385,           0.0097619,                   0,           0.0041362,           0.0041362,           0.0041362
                 387,            0.010114,           0.0057304,                   0,              0.8449,             0.67553,             0.75849,             0.52847,            0.044396,           0.0097669,                   0,           0.0041209,           0.0041209,           0.0041209
                 388,            0.010225,           0.0056348,                   0,             0.84492,             0.67564,             0.75864,             0.52892,            0.044397,           0.0097709,                   0,           0.0041057,           0.0041057,           0.0041057
                 389,            0.010226,           0.0056107,                   0,              0.8447,             0.67568,             0.75829,             0.52924,            0.044399,           0.0097723,                   0,           0.0040905,           0.0040905,           0.0040905
                 390,            0.010308,           0.0059025,                   0,             0.84285,             0.67409,             0.75646,             0.52919,            0.044405,           0.0097764,                   0,           0.0040752,           0.0040752,           0.0040752
                 391,            0.010418,            0.005819,                   0,              0.8418,             0.67727,             0.75795,             0.52973,            0.044401,           0.0097825,                   0,             0.00406,             0.00406,             0.00406
                 392,            0.010396,           0.0058082,                   0,             0.84021,             0.67713,             0.75673,             0.52954,              0.0444,           0.0097901,                   0,           0.0040448,           0.0040448,           0.0040448
                 393,            0.010139,            0.005723,                   0,             0.84077,             0.67568,             0.75584,             0.52967,            0.044396,           0.0097911,                   0,           0.0040295,           0.0040295,           0.0040295
                 394,            0.010388,           0.0057648,                   0,              0.8356,             0.67661,             0.75479,             0.52944,            0.044395,           0.0097964,                   0,           0.0040143,           0.0040143,           0.0040143
                 395,            0.010313,           0.0056439,                   0,             0.83398,             0.67559,             0.75411,             0.52939,            0.044392,           0.0097979,                   0,           0.0039991,           0.0039991,           0.0039991
                 396,            0.010378,           0.0056828,                   0,             0.83674,             0.67247,             0.75426,             0.52921,            0.044406,           0.0098008,                   0,           0.0039838,           0.0039838,           0.0039838
                 397,            0.010048,           0.0057039,                   0,             0.83526,             0.67387,             0.75481,             0.52863,            0.044397,           0.0097996,                   0,           0.0039686,           0.0039686,           0.0039686
                 398,            0.010054,           0.0056317,                   0,             0.84371,              0.6693,             0.75534,             0.52867,            0.044383,            0.009799,                   0,           0.0039534,           0.0039534,           0.0039534
                 399,            0.010239,           0.0057026,                   0,             0.84529,              0.6693,              0.7553,             0.52903,            0.044364,           0.0098008,                   0,           0.0039382,           0.0039382,           0.0039382
                 400,            0.010234,           0.0055349,                   0,             0.84706,              0.6693,             0.75504,             0.52877,            0.044357,           0.0098076,                   0,           0.0039229,           0.0039229,           0.0039229
                 401,            0.010387,           0.0057715,                   0,             0.84583,              0.6693,             0.75675,              0.5289,            0.044351,           0.0098091,                   0,           0.0039077,           0.0039077,           0.0039077
                 402,            0.010069,            0.005696,                   0,             0.84593,              0.6693,             0.75725,             0.53053,            0.044335,           0.0098106,                   0,           0.0038925,           0.0038925,           0.0038925
                 403,           0.0099513,           0.0055812,                   0,             0.84738,             0.66873,             0.75699,             0.53053,            0.044327,           0.0098157,                   0,           0.0038772,           0.0038772,           0.0038772
                 404,             0.01027,            0.005609,                   0,             0.85647,             0.66244,             0.75633,             0.53024,            0.044318,           0.0098184,                   0,            0.003862,            0.003862,            0.003862
                 405,            0.010089,           0.0056864,                   0,             0.85625,             0.66244,             0.75482,             0.52982,            0.044296,           0.0098192,                   0,           0.0038468,           0.0038468,           0.0038468
                 406,           0.0098764,           0.0056195,                   0,             0.85774,             0.66086,             0.75461,             0.52927,             0.04428,           0.0098221,                   0,           0.0038315,           0.0038315,           0.0038315
                 407,           0.0099671,           0.0055348,                   0,             0.85802,             0.66081,              0.7554,             0.53035,             0.04427,           0.0098247,                   0,           0.0038163,           0.0038163,           0.0038163
                 408,            0.010006,           0.0055015,                   0,             0.85742,             0.66086,             0.75655,             0.53008,            0.044257,           0.0098288,                   0,           0.0038011,           0.0038011,           0.0038011
                 409,           0.0099304,           0.0054941,                   0,             0.85678,             0.66086,             0.75614,             0.52986,            0.044248,            0.009832,                   0,           0.0037858,           0.0037858,           0.0037858
                 410,           0.0096067,           0.0054591,                   0,             0.85946,             0.65905,             0.75655,             0.53021,            0.044247,           0.0098376,                   0,           0.0037706,           0.0037706,           0.0037706
                 411,           0.0098343,           0.0054036,                   0,             0.85588,             0.66086,             0.75656,             0.52954,            0.044244,           0.0098402,                   0,           0.0037554,           0.0037554,           0.0037554
                 412,           0.0099693,           0.0054576,                   0,             0.85797,             0.66057,              0.7566,             0.52949,            0.044244,           0.0098446,                   0,           0.0037402,           0.0037402,           0.0037402
                 413,           0.0099161,           0.0054701,                   0,             0.85606,              0.6619,             0.75695,             0.53007,            0.044253,           0.0098482,                   0,           0.0037249,           0.0037249,           0.0037249
                 414,           0.0099325,           0.0054323,                   0,             0.85603,             0.66086,             0.75595,             0.53015,            0.044258,           0.0098508,                   0,           0.0037097,           0.0037097,           0.0037097
                 415,           0.0099682,           0.0055364,                   0,             0.85625,             0.66184,             0.75656,             0.53028,            0.044263,           0.0098549,                   0,           0.0036945,           0.0036945,           0.0036945
                 416,             0.01006,           0.0054522,                   0,             0.84847,              0.6687,             0.75794,             0.53287,            0.044259,           0.0098622,                   0,           0.0036792,           0.0036792,           0.0036792
                 417,           0.0096894,           0.0054472,                   0,             0.84841,             0.66879,             0.75821,              0.5334,            0.044259,           0.0098681,                   0,            0.003664,            0.003664,            0.003664
                 418,           0.0097638,           0.0054827,                   0,             0.84847,              0.6687,             0.75919,             0.53354,            0.044251,           0.0098749,                   0,           0.0036488,           0.0036488,           0.0036488
                 419,           0.0097336,           0.0053933,                   0,             0.84845,             0.66879,             0.75914,               0.534,            0.044248,           0.0098778,                   0,           0.0036335,           0.0036335,           0.0036335
                 420,           0.0095009,           0.0053457,                   0,             0.84775,             0.66986,             0.76189,             0.53497,            0.044249,           0.0098829,                   0,           0.0036183,           0.0036183,           0.0036183
                 421,           0.0098886,           0.0052899,                   0,              0.8497,             0.66826,             0.76202,             0.53544,            0.044242,           0.0098868,                   0,           0.0036031,           0.0036031,           0.0036031
                 422,           0.0095834,           0.0055239,                   0,             0.85302,             0.66647,             0.76181,              0.5351,            0.044248,           0.0098919,                   0,           0.0035878,           0.0035878,           0.0035878
                 423,            0.009534,           0.0052904,                   0,             0.85304,             0.66655,             0.76129,             0.53537,            0.044244,           0.0098978,                   0,           0.0035726,           0.0035726,           0.0035726
                 424,           0.0096582,           0.0055185,                   0,             0.85625,             0.66507,             0.76139,             0.53598,            0.044244,           0.0099002,                   0,           0.0035574,           0.0035574,           0.0035574
                 425,           0.0096404,            0.005396,                   0,             0.85477,             0.66648,             0.76156,             0.53603,            0.044241,           0.0099041,                   0,           0.0035422,           0.0035422,           0.0035422
                 426,           0.0094738,           0.0052503,                   0,             0.85786,             0.66507,             0.76116,             0.53566,            0.044238,           0.0099096,                   0,           0.0035269,           0.0035269,           0.0035269
                 427,           0.0098527,           0.0055491,                   0,             0.85655,             0.66662,             0.76123,             0.53571,            0.044235,           0.0099164,                   0,           0.0035117,           0.0035117,           0.0035117
                 428,           0.0097054,           0.0053562,                   0,             0.85596,             0.66667,             0.76145,             0.53528,            0.044226,           0.0099204,                   0,           0.0034965,           0.0034965,           0.0034965
                 429,            0.009584,           0.0054004,                   0,             0.85892,             0.66454,             0.76273,             0.53658,            0.044224,           0.0099241,                   0,           0.0034812,           0.0034812,           0.0034812
                 430,           0.0096457,           0.0053498,                   0,              0.8618,             0.66454,             0.76346,             0.53699,             0.04422,           0.0099252,                   0,            0.003466,            0.003466,            0.003466
                 431,           0.0099898,           0.0054109,                   0,              0.8629,             0.66454,             0.76351,             0.53723,            0.044227,           0.0099295,                   0,           0.0034508,           0.0034508,           0.0034508
                 432,           0.0097404,           0.0054357,                   0,             0.86304,             0.66454,             0.76387,             0.53839,            0.044231,           0.0099294,                   0,           0.0034355,           0.0034355,           0.0034355
                 433,           0.0097329,           0.0054294,                   0,             0.86482,             0.66429,              0.7649,             0.53875,            0.044227,            0.009931,                   0,           0.0034203,           0.0034203,           0.0034203
                 434,           0.0096114,           0.0053969,                   0,             0.86455,             0.66454,             0.76492,             0.53867,            0.044219,           0.0099343,                   0,           0.0034051,           0.0034051,           0.0034051
                 435,           0.0095588,           0.0055241,                   0,             0.86266,             0.66454,             0.76491,             0.53857,            0.044223,           0.0099385,                   0,           0.0033898,           0.0033898,           0.0033898
                 436,           0.0097254,           0.0053279,                   0,             0.86303,             0.66454,             0.76437,             0.53894,            0.044222,           0.0099428,                   0,           0.0033746,           0.0033746,           0.0033746
                 437,           0.0099022,           0.0054827,                   0,             0.85543,               0.664,             0.76418,             0.54069,             0.04422,           0.0099451,                   0,           0.0033594,           0.0033594,           0.0033594
                 438,           0.0097064,           0.0052962,                   0,             0.85276,             0.66717,             0.76436,             0.54103,            0.044227,           0.0099493,                   0,           0.0033442,           0.0033442,           0.0033442
                 439,           0.0094639,           0.0052704,                   0,             0.86736,             0.65913,             0.76454,             0.54253,            0.044231,           0.0099529,                   0,           0.0033289,           0.0033289,           0.0033289
                 440,           0.0097653,           0.0055661,                   0,             0.86945,             0.66064,             0.76561,             0.54328,            0.044224,           0.0099581,                   0,           0.0033137,           0.0033137,           0.0033137
                 441,           0.0097005,           0.0053275,                   0,             0.86872,              0.6592,              0.7669,             0.54343,            0.044218,           0.0099621,                   0,           0.0032985,           0.0032985,           0.0032985
                 442,           0.0097834,           0.0053981,                   0,             0.85614,             0.66761,             0.76728,             0.54379,            0.044226,           0.0099649,                   0,           0.0032832,           0.0032832,           0.0032832
                 443,           0.0094844,           0.0053756,                   0,             0.85947,             0.66865,             0.76925,             0.54625,            0.044236,           0.0099683,                   0,            0.003268,            0.003268,            0.003268
                 444,            0.009567,           0.0053209,                   0,              0.8627,             0.66675,              0.7693,             0.54645,            0.044244,           0.0099745,                   0,           0.0032528,           0.0032528,           0.0032528
                 445,            0.009612,           0.0052538,                   0,             0.86273,             0.66691,             0.76995,             0.54655,            0.044247,           0.0099808,                   0,           0.0032375,           0.0032375,           0.0032375
                 446,           0.0096493,           0.0054057,                   0,             0.86086,              0.6672,             0.76989,             0.54623,            0.044235,           0.0099827,                   0,           0.0032223,           0.0032223,           0.0032223
                 447,           0.0091668,           0.0052748,                   0,             0.86215,             0.66453,             0.76854,             0.54532,            0.044231,           0.0099866,                   0,           0.0032071,           0.0032071,           0.0032071
                 448,           0.0094682,            0.005393,                   0,             0.85769,             0.66859,             0.76975,              0.5465,            0.044241,           0.0099939,                   0,           0.0031918,           0.0031918,           0.0031918
                 449,           0.0094447,           0.0053952,                   0,             0.85769,             0.66858,             0.76922,             0.54644,            0.044232,           0.0099981,                   0,           0.0031766,           0.0031766,           0.0031766
                 450,           0.0092855,           0.0052569,                   0,             0.85554,             0.66649,             0.76821,              0.5469,            0.044227,            0.010003,                   0,           0.0031614,           0.0031614,           0.0031614
                 451,           0.0096633,           0.0053572,                   0,             0.84866,             0.66716,             0.76747,             0.54729,            0.044231,            0.010006,                   0,           0.0031462,           0.0031462,           0.0031462
                 452,           0.0093295,           0.0053169,                   0,             0.85069,             0.66866,             0.76957,             0.54784,             0.04423,            0.010016,                   0,           0.0031309,           0.0031309,           0.0031309
                 453,            0.009288,           0.0052657,                   0,             0.85071,             0.66877,              0.7696,             0.54799,             0.04423,            0.010019,                   0,           0.0031157,           0.0031157,           0.0031157
                 454,           0.0096342,           0.0054034,                   0,             0.85069,             0.66869,             0.76948,             0.54844,            0.044221,            0.010021,                   0,           0.0031005,           0.0031005,           0.0031005
                 455,           0.0095317,           0.0052076,                   0,             0.85071,             0.66879,             0.76924,             0.54869,            0.044211,            0.010024,                   0,           0.0030852,           0.0030852,           0.0030852
                 456,           0.0094782,           0.0052464,                   0,             0.85067,             0.66858,             0.76859,             0.54854,            0.044212,            0.010029,                   0,             0.00307,             0.00307,             0.00307
                 457,           0.0093172,           0.0051606,                   0,             0.85065,             0.66844,             0.76869,             0.54832,            0.044204,            0.010029,                   0,           0.0030548,           0.0030548,           0.0030548
                 458,           0.0093676,           0.0052712,                   0,             0.84897,             0.66878,             0.76923,             0.54905,            0.044201,             0.01003,                   0,           0.0030395,           0.0030395,           0.0030395
                 459,           0.0093332,           0.0052344,                   0,             0.80499,             0.70096,             0.76925,             0.54869,            0.044201,            0.010033,                   0,           0.0030243,           0.0030243,           0.0030243
                 460,           0.0091446,           0.0052035,                   0,             0.80524,             0.70096,              0.7691,             0.54874,             0.04419,            0.010037,                   0,           0.0030091,           0.0030091,           0.0030091
                 461,           0.0090224,            0.005212,                   0,             0.80736,             0.70076,               0.769,             0.54882,            0.044182,            0.010038,                   0,           0.0029938,           0.0029938,           0.0029938
                 462,           0.0094254,           0.0052562,                   0,             0.84783,             0.67181,              0.7688,             0.54944,            0.044164,            0.010042,                   0,           0.0029786,           0.0029786,           0.0029786
                 463,           0.0092492,           0.0051172,                   0,             0.84545,             0.67095,             0.76737,             0.54803,            0.044173,            0.010048,                   0,           0.0029634,           0.0029634,           0.0029634
                 464,           0.0092257,           0.0052642,                   0,             0.84611,             0.67072,             0.76705,             0.54762,             0.04417,            0.010057,                   0,           0.0029482,           0.0029482,           0.0029482
                 465,           0.0089282,            0.005123,                   0,             0.84582,             0.67203,             0.76769,             0.54855,            0.044176,            0.010063,                   0,           0.0029329,           0.0029329,           0.0029329
                 466,           0.0092512,           0.0051738,                   0,             0.83002,             0.68328,             0.76833,             0.54902,            0.044182,            0.010068,                   0,           0.0029177,           0.0029177,           0.0029177
                 467,           0.0091143,           0.0052012,                   0,             0.82987,             0.68167,             0.76859,             0.54952,            0.044179,             0.01007,                   0,           0.0029025,           0.0029025,           0.0029025
                 468,           0.0092499,            0.005165,                   0,             0.83136,             0.68162,             0.76865,             0.54896,            0.044181,            0.010077,                   0,           0.0028872,           0.0028872,           0.0028872
                 469,           0.0090549,           0.0051492,                   0,             0.83056,             0.68167,             0.76745,             0.54915,            0.044179,            0.010085,                   0,            0.002872,            0.002872,            0.002872
                 470,           0.0092635,           0.0051115,                   0,             0.83132,             0.68142,             0.76717,             0.54908,            0.044176,            0.010091,                   0,           0.0028568,           0.0028568,           0.0028568
                 471,           0.0093816,            0.005262,                   0,               0.842,             0.67685,             0.76785,              0.5485,            0.044174,            0.010097,                   0,           0.0028415,           0.0028415,           0.0028415
                 472,            0.009098,           0.0051289,                   0,             0.84139,             0.67685,             0.76804,             0.54883,            0.044166,            0.010103,                   0,           0.0028263,           0.0028263,           0.0028263
                 473,           0.0089353,           0.0051214,                   0,              0.8333,             0.68311,             0.76852,             0.54953,            0.044161,            0.010107,                   0,           0.0028111,           0.0028111,           0.0028111
                 474,           0.0092618,           0.0051124,                   0,             0.83132,              0.6825,             0.76954,             0.55112,            0.044161,            0.010114,                   0,           0.0027958,           0.0027958,           0.0027958
                 475,           0.0090589,            0.005054,                   0,             0.83136,             0.68273,             0.76958,             0.55104,            0.044162,            0.010119,                   0,           0.0027806,           0.0027806,           0.0027806
                 476,           0.0091221,           0.0050963,                   0,             0.83135,             0.68266,             0.77024,              0.5516,            0.044162,            0.010124,                   0,           0.0027654,           0.0027654,           0.0027654
